Linux 5.4.0-58-generic (Elliot) 	26/12/20 	_x86_64_	(2 CPU)

18:48:13        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:02:36        all     55,94     21,78      3,96      0,00      0,00     18,32
19:02:37        all     58,08     37,37      1,01      0,00      0,00      3,54
19:02:38        all     61,22     34,18      1,53      0,00      0,00      3,06
19:02:39        all     58,79     34,17      1,01      0,00      0,00      6,03
19:02:40        all     57,36     35,53      1,52      0,00      0,00      5,58
19:02:41        all     58,88     34,52      1,52      0,00      0,00      5,08
19:02:42        all     26,50     13,00      1,00      0,00      0,00     59,50
19:02:43        all      8,37      2,46      0,99      1,97      0,00     86,21
19:02:44        all      8,12      1,52      2,03      0,00      0,00     88,32
19:02:45        all      8,54      2,01      0,00      0,00      0,00     89,45
19:02:46        all      7,07      2,02      1,01      0,00      0,00     89,90
19:02:47        all      7,54      2,51      0,00      0,50      0,00     89,45
19:02:48        all      8,42      1,49      2,48      1,98      0,00     85,64
19:02:49        all      8,59      2,02      0,00      0,00      0,00     89,39
19:02:50        all      9,60      2,02      1,01      0,00      0,00     87,37
19:02:51        all     27,00     15,50      1,00      0,00      0,00     56,50
19:02:52        all      7,54      1,51      1,01      0,00      0,00     89,95
19:02:53        all      8,96      1,99      1,00      1,99      0,00     86,07
19:02:54        all      8,63      1,52      0,51      0,00      0,00     89,34
19:02:55        all      7,50      2,00      1,50      0,00      0,00     89,00
19:02:56        all      8,00      2,00      1,50      0,00      0,00     88,50
19:02:57        all      7,54      2,51      1,01      0,00      0,00     88,94
19:02:58        all      9,50      2,00      1,00      0,00      0,00     87,50
19:02:59        all      6,97      1,99      1,49      1,99      0,00     87,56
19:03:00        all      8,08      1,52      0,51      0,00      0,00     89,90
19:03:01        all      9,05      2,01      0,50      0,00      0,00     88,44
19:03:02        all      9,90      2,48      1,98      0,50      0,00     85,15
19:03:03        all      8,08      1,52      0,51      0,00      0,00     89,90
19:03:04        all      6,60      1,52      0,51      0,00      0,00     91,37
19:03:05        all      8,87      1,97      0,99      1,97      0,00     86,21
19:03:06        all      6,12      1,53      1,02      0,00      0,00     91,33
19:03:07        all      7,11      1,02      1,02      0,00      0,00     90,86
19:03:08        all      9,41      2,97      1,49      0,00      0,00     86,14
19:03:09        all      6,06      1,52      0,00      0,00      0,00     92,42
19:03:10        all     52,00     34,50      1,50      2,00      0,00     10,00
19:03:11        all      7,69      1,54      0,00      0,00      0,00     90,77
19:03:12        all      8,00      2,00      1,50      2,50      0,00     86,00
19:03:13        all      7,58      1,52      0,51      0,00      0,00     90,40
19:03:14        all      9,45      1,99      1,49      0,00      0,00     87,06
19:03:15        all      7,61      2,03      0,51      2,54      0,00     87,31
19:03:16        all      7,46      1,00      2,49      0,00      0,00     89,05
19:03:17        all      9,05      2,51      0,00      0,50      0,00     87,94
19:03:18        all      6,03      2,01      1,51      0,00      0,00     90,45
19:03:19        all      9,50      1,50      1,50      0,00      0,00     87,50
19:03:20        all      7,58      2,53      0,51      1,52      0,00     87,88
19:03:21        all      6,53      2,01      1,01      0,00      0,00     90,45
19:03:22        all      6,50      2,00      0,00      0,00      0,00     91,50
19:03:23        all      7,50      1,00      1,00      0,00      0,00     90,50
19:03:24        all     40,89     22,17      0,99      0,00      0,00     35,96
19:03:25        all     59,69     30,10      2,55      0,00      0,00      7,65
19:03:26        all     59,00     36,00      1,00      0,00      0,00      4,00
19:03:27        all     62,12     32,83      1,01      0,00      0,00      4,04
19:03:28        all     59,50     34,50      1,00      0,00      0,00      5,00
19:03:29        all     60,10     34,85      1,01      0,00      0,00      4,04
19:03:30        all     57,50     35,50      0,50      0,00      0,00      6,50
19:03:31        all     32,18     17,33      1,49      0,50      0,00     48,51
19:03:32        all      7,58      1,52      1,01      0,00      0,00     89,90
19:03:33        all      8,12      2,03      0,00      0,00      0,00     89,85
19:03:34        all      8,12      2,54      2,54      0,00      0,00     86,80
19:03:35        all      7,50      2,00      1,00      0,00      0,00     89,50
19:03:36        all      7,04      1,51      1,01      0,00      0,00     90,45
19:03:37        all      8,04      1,51      0,50      2,01      0,00     87,94
19:03:38        all      7,04      1,51      0,50      0,50      0,00     90,45
19:03:39        all      9,45      1,00      1,99      0,00      0,00     87,56
19:03:40        all      7,50      1,50      2,00      0,00      0,00     89,00
19:03:41        all     29,35     14,43      1,49      0,00      0,00     54,73
19:03:42        all      7,11      1,52      0,51      0,00      0,00     90,86
19:03:43        all      8,50      2,00      1,00      1,00      0,00     87,50
19:03:44        all      6,12      2,04      0,51      0,00      0,00     91,33
19:03:45        all      7,50      2,00      1,00      0,00      0,00     89,50
19:03:46        all      9,50      1,00      1,50      0,00      0,00     88,00
19:03:47        all      8,08      2,02      1,01      0,00      0,00     88,89
19:03:48        all      8,04      2,01      0,50      2,01      0,00     87,44
19:03:49        all      7,65      2,04      0,51      0,00      0,00     89,80
19:03:50        all      7,54      2,51      1,01      0,00      0,00     88,94
19:03:51        all      7,07      1,01      1,01      0,00      0,00     90,91
19:03:52        all      8,63      2,54      0,00      0,00      0,00     88,83
19:03:53        all     32,16     19,10      1,01      1,51      0,00     46,23
19:03:54        all     28,93     14,72      2,54      0,00      0,00     53,81
19:03:55        all      7,50      1,50      1,00      0,00      0,00     90,00
19:03:56        all      7,50      1,50      1,00      0,00      0,00     90,00
19:03:57        all      6,57      1,01      1,01      0,00      0,00     91,41
19:03:58        all      8,59      1,52      0,00      3,03      0,00     86,87
19:03:59        all      8,54      1,51      1,51      0,00      0,00     88,44
19:04:00        all      8,04      1,51      1,01      0,00      0,00     89,45
19:04:01        all      8,04      2,01      0,00      0,00      0,00     89,95
19:04:02        all      6,50      1,00      1,00      0,00      0,00     91,50
19:04:03        all      6,57      1,01      1,01      1,01      0,00     90,40
19:04:04        all      8,96      1,99      0,50      3,48      0,00     85,07
19:04:05        all     20,10      8,04      2,51      0,00      0,00     69,35
19:04:06        all     14,93      5,47      0,50      0,00      0,00     79,10
19:04:07        all      6,06      1,52      0,51      0,00      0,00     91,92
19:04:08        all      6,57      1,01      1,52      0,00      0,00     90,91
19:04:09        all      7,58      1,01      1,52      2,02      0,00     87,88
19:04:10        all      6,50      1,00      1,50      0,00      0,00     91,00
19:04:11        all      8,08      1,01      1,52      0,00      0,00     89,39
19:04:12        all     26,77     14,14      0,51      0,00      0,00     58,59
19:04:13        all      8,12      1,02      1,02      0,00      0,00     89,85
19:04:14        all      7,54      1,01      1,01      2,51      0,00     87,94
19:04:15        all      8,87      1,97      1,97      0,00      0,00     87,19
19:04:16        all      8,00      1,00      1,50      0,00      0,00     89,50
19:04:17        all      7,58      2,02      0,00      0,00      0,00     90,40
19:04:18        all     32,84     15,92      0,50      0,50      0,00     50,25
19:04:19        all     55,05     32,83      2,02      0,00      0,00     10,10
19:04:20        all      6,47      1,99      1,49      0,00      0,00     90,05
19:04:21        all      6,09      0,51      1,02      0,00      0,00     92,39
19:04:22        all      8,00      2,00      1,00      0,00      0,00     89,00

Average:        all     15,00      5,56      1,07      0,41      0,00     77,96
