Linux 5.4.0-58-generic (Elliot) 	27/12/20 	_x86_64_	(2 CPU)

11:56:24        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:03:30        all      0,00      0,00      0,00      0,51      0,00     99,49
12:03:31        all      1,00      0,00      0,00      0,00      0,00     99,00
12:03:32        all      0,00      0,00      0,00      0,00      0,00    100,00
12:03:33        all      0,00      0,00      0,00      0,00      0,00    100,00
12:03:34        all      0,00      0,00      0,00      0,00      0,00    100,00
12:03:35        all      0,50      0,00      0,00      1,00      0,00     98,51
12:03:36        all      0,00      0,00      0,50      0,00      0,00     99,50
12:03:37        all      0,50      0,00      0,00      0,00      0,00     99,50
12:03:38        all      0,00      0,00      0,00      0,00      0,00    100,00
12:03:39        all      0,00      0,00      0,00      0,00      0,00    100,00
12:03:40        all      0,00      0,00      0,00      0,51      0,00     99,49
12:03:41        all      0,50      0,00      0,50      0,00      0,00     99,00
12:03:42        all      0,00      0,00      0,00      0,00      0,00    100,00
12:03:43        all      0,50      0,00      0,50      0,00      0,00     98,99
12:03:44        all      0,00      0,00      0,00      0,00      0,00    100,00
12:03:45        all      0,00      0,00      0,00      0,51      0,00     99,49
12:03:46        all      0,50      0,00      0,50      0,00      0,00     99,00
12:03:47        all      0,00      0,00      0,00      0,00      0,00    100,00
12:03:48        all      0,50      0,00      0,00      0,00      0,00     99,50
12:03:49        all      0,50      0,00      0,00      0,00      0,00     99,50
12:03:50        all      0,50      0,00      0,50      1,00      0,00     98,01
12:03:51        all      0,00      0,00      0,51      0,00      0,00     99,49
12:03:52        all      0,00      0,00      0,00      0,00      0,00    100,00
12:03:53        all      0,00      0,00      0,00      0,00      0,00    100,00
12:03:54        all      0,50      0,00      0,50      0,00      0,00     99,00
12:03:55        all      0,50      0,00      1,00      1,00      0,00     97,50
12:03:56        all     12,00      0,50      5,50      0,50      0,00     81,50
12:03:57        all      0,50      0,00      0,50      0,00      0,00     99,00
12:03:58        all      1,00      0,00      0,00      0,00      0,00     99,00


Average:        all      0,27      0,02      0,19      0,18      0,00     99,34
